Age,Income,Days,Holiday,Channel,Loyalty,Promo,Purchase
51,81746.0,18,1,Online,4.81955124657226,1,0
39,87009.0,38,0,Online,4.6600103994939595,1,1
37,75485.0,9,0,In-Store,6.523824858379009,1,1
39,58002.0,5,0,Online,6.918964743162133,1,0
31,79230.0,22,0,Online,5.130373211945735,1,0
29,67505.0,32,0,In-Store,4.97998229663924,1,1
48,57524.0,13,0,Online,5.574852101556413,1,0
54,50717.0,33,1,In-Store,4.121306027918588,1,1
54,56564.0,21,1,Online,7.254099784406558,1,0
21,50466.0,18,0,In-Store,5.857093856097938,1,0
43,68305.0,15,1,Online,6.030233128925247,1,0
34,55747.0,13,1,Online,6.395487992226696,1,1
46,69769.0,31,0,In-Store,5.631970677344127,1,0
41,70144.0,17,0,Online,4.654843350003331,1,1
51,60149.0,4,0,In-Store,5.922282516247015,1,0
45,50975.0,16,0,In-Store,5.916747540227859,1,1
26,41837.0,6,0,Online,4.814991315634664,1,0
35,57842.0,47,0,Online,5.049183432835071,1,0
45,65869.0,18,1,Online,4.0489573502748755,1,1
46,32703.0,31,0,Mobile,4.47558827638787,1,1
31,24445.0,9,0,In-Store,5.638621437538487,1,0
30,57552.0,44,1,Online,5.249485506420879,1,1
46,42097.0,2,0,Mobile,6.784835566660451,1,1
31,80183.0,7,0,Mobile,4.045454273298994,1,1
28,86098.0,8,1,Mobile,4.550329797509954,1,1
41,39776.0,12,0,Mobile,3.5823162138313585,1,0
40,25947.0,27,0,In-Store,3.951111784404336,1,1
36,71513.0,20,0,In-Store,7.151428857487723,1,0
38,64075.0,4,0,Online,7.124617107224817,1,1
45,67873.0,37,0,Online,4.877755480821538,1,1
38,75347.0,77,0,Online,5.624671477937553,1,0
46,51631.0,19,0,In-Store,6.1860016168753456,1,1
41,56059.0,18,0,Online,5.5988225617845115,1,1
47,76249.0,19,1,Online,7.43260149139522,1,1
54,68922.0,7,1,Online,6.41330890253373,1,0
53,100939.0,13,0,In-Store,7.001063966083507,1,1
58,65872.0,7,0,In-Store,5.482780314080315,1,1
53,65133.0,8,0,Mobile,5.369698281087365,1,1
47,77627.0,37,0,Mobile,3.886196356219547,1,1
41,101318.0,11,1,In-Store,4.601150603850012,1,1
41,74296.0,23,1,In-Store,5.202527402357448,1,1
36,54260.0,11,0,Online,6.402603914749135,1,0
45,46778.0,29,0,In-Store,5.387009706279335,1,0
52,63245.0,5,0,Online,4.712179486173733,1,0
38,38002.0,10,0,Online,5.671974190826825,1,0
45,72914.0,14,0,Online,5.932698748354263,1,0
38,65952.0,3,0,Online,7.33694913836478,1,1
47,70365.0,27,0,In-Store,4.529870793762051,1,1
40,24448.0,2,0,Online,5.746571186564656,1,1
38,86940.0,14,0,Mobile,5.868764710982653,1,1
38,37583.0,23,1,Mobile,3.9281292850615976,1,0
50,34829.0,10,0,Online,4.394948972643844,1,0
44,20000.0,44,0,Online,3.0484463852667423,1,0
41,47899.0,9,0,Mobile,4.965966094967638,1,1
48,63069.0,56,0,Mobile,6.8341254829781395,1,0
41,57951.0,39,0,Mobile,4.656403533464806,1,1
56,73921.0,15,0,Online,6.119522535751085,1,1
35,85521.0,5,0,In-Store,5.607803698488011,1,1
43,87208.0,31,0,Online,3.21567819533084,1,1
31,54879.0,16,0,Online,5.1526267914938435,1,1
42,57077.0,17,0,Online,4.863179902926238,1,1
28,57253.0,23,1,Mobile,5.816653672043376,1,1
52,51740.0,22,0,Online,5.471284821334105,1,0
53,100492.0,21,1,In-Store,6.2992852144171705,1,1
53,66247.0,14,1,In-Store,5.193259186971475,1,1
45,70151.0,6,0,Mobile,5.838955928957889,1,1
36,73606.0,34,1,In-Store,5.543203659015351,1,0
37,84279.0,52,0,Online,6.448372118856121,1,1
60,55410.0,16,1,Online,6.128895360556879,1,1
59,70242.0,18,0,Mobile,4.6209114587969085,1,1
46,71763.0,8,0,Online,5.546404394642377,1,1
40,28807.0,25,0,Mobile,5.286312328909198,1,0
59,50248.0,15,0,Online,5.0140415953038735,1,0
38,56715.0,17,0,In-Store,4.0168866000025645,1,0
47,79792.0,5,1,In-Store,5.0322563884999125,1,1
59,129833.0,18,0,Mobile,9.049691158723572,1,1
37,51265.0,28,1,In-Store,5.693406251226852,1,1
53,50421.0,4,0,Online,5.323217553096885,1,1
50,68846.0,17,0,Mobile,6.070133413839363,1,0
45,25488.0,20,0,In-Store,5.524114092804946,1,1
35,24304.0,10,0,In-Store,5.708348530759348,1,1
38,57252.0,9,0,In-Store,5.723851478062642,1,0
48,49167.0,13,0,In-Store,5.4985971412639865,1,0
31,82343.0,10,0,In-Store,7.898357069734468,1,1
46,52546.0,45,0,Mobile,6.357588331959034,1,0
50,33873.0,15,0,Online,5.209667255365608,1,0
55,39642.0,26,0,In-Store,5.5647557299227,1,1
31,83770.0,26,0,Online,5.303386624372961,1,1
58,45407.0,8,0,Mobile,5.359090638626644,1,1
62,53109.0,12,0,In-Store,6.874460535508897,1,1
49,53947.0,36,0,In-Store,4.182265499962758,1,0
35,48353.0,17,0,Mobile,7.060559265685278,1,0
42,66107.0,7,0,Mobile,6.3200058537820265,1,1
45,95438.0,27,0,Online,5.497804523180624,1,1
48,71035.0,15,0,Online,6.824065971408773,1,1
45,76426.0,10,0,Mobile,6.318212352547824,1,0
48,40717.0,9,0,In-Store,2.967169901821611,1,0
44,67432.0,2,0,Online,6.755213628480994,1,1
48,87363.0,23,1,In-Store,5.445048592343279,1,1
40,55357.0,28,0,Online,6.822093991932059,1,0
42,59917.0,9,1,In-Store,4.04444052823365,1,0
39,75274.0,39,0,In-Store,4.669549032296409,1,0
64,90599.0,7,0,Mobile,7.429198798813785,1,1
60,83737.0,2,0,Mobile,4.766376696392107,1,1
51,34647.0,5,0,In-Store,6.935553961449795,1,1
58,66731.0,19,0,In-Store,4.338440203224353,1,1
53,47872.0,22,0,Online,5.606385960533477,1,1
47,53575.0,0,0,In-Store,5.9451095534769385,1,0
30,33932.0,9,0,Mobile,3.9455076623887324,1,0
42,54672.0,21,0,Mobile,6.388330697239665,1,1
42,42986.0,9,1,Online,3.7489839854610745,1,0
34,56794.0,18,0,Online,6.143751721053916,1,0
30,69852.0,6,0,Online,5.055990591008863,1,0
50,65651.0,28,0,In-Store,5.4349192477017505,1,0
48,77704.0,33,1,In-Store,4.192715280881849,1,1
33,50261.0,41,0,Online,5.480156705670862,1,0
38,26212.0,16,1,Online,5.222051737151056,1,0
57,91934.0,96,0,Mobile,5.246317458125568,1,1
36,70957.0,17,0,In-Store,4.718401749939037,1,0
47,71887.0,25,0,In-Store,4.745083927555893,1,1
43,70786.0,5,1,Online,4.958963537855697,1,1
50,65156.0,8,0,Online,5.46245301463923,1,1
36,79830.0,12,0,Online,5.946064276590228,1,1
46,46873.0,38,0,Online,6.325978913309684,1,0
47,75782.0,47,0,In-Store,6.158078608609591,1,0
47,67121.0,32,1,Mobile,5.970256320842443,1,1
46,62630.0,7,0,In-Store,5.655382916560235,1,1
48,50193.0,19,0,In-Store,4.483511286111417,1,1
67,65018.0,41,0,Mobile,6.885884389684418,1,1
71,55837.0,17,0,In-Store,7.421863970976876,1,1
39,77123.0,11,0,In-Store,5.265947218201076,1,1
22,50756.0,2,1,Mobile,6.2188775947946064,1,0
51,39390.0,11,0,In-Store,5.643727103820347,1,1
47,71299.0,9,0,Online,4.844339054939316,1,1
56,102145.0,20,0,Online,6.059343766435449,1,1
48,65125.0,26,0,Mobile,5.27791542737364,1,0
46,57103.0,4,0,Mobile,6.290250385157332,1,1
56,95770.0,22,0,Mobile,7.9084031065437514,1,1
58,69190.0,27,1,Mobile,6.9430930961172,1,1
31,57033.0,62,0,Online,5.600813727160266,1,0
37,94315.0,34,0,In-Store,6.692075978594058,1,1
44,45249.0,3,0,In-Store,5.891295422474897,1,1
46,53335.0,52,0,Online,3.905706339959232,1,0
43,66783.0,30,0,In-Store,7.2274444467607095,1,1
49,116512.0,2,1,Online,7.43299477003181,1,1
55,41487.0,36,0,Mobile,5.192080528521249,1,1
62,37318.0,18,0,Online,4.496943497078475,1,0
51,64528.0,43,0,Online,5.422438574731853,1,1
36,89791.0,25,0,Online,4.021146705034648,1,0
44,78067.0,18,0,Online,5.168655736018128,1,1
44,46538.0,17,0,Online,5.267939056200977,1,0
50,37025.0,10,0,Online,6.102522451963584,1,0
49,46894.0,8,0,Mobile,6.709471160818064,1,0
66,62086.0,23,0,Online,6.815933238882266,1,0
40,66273.0,17,0,In-Store,6.224939354473755,1,0
49,55165.0,28,0,Online,6.553941718967474,1,1
69,54669.0,15,1,In-Store,5.661005693313271,1,1
39,54510.0,17,0,Mobile,5.7065180807774825,1,0
46,72095.0,17,0,Online,6.45801664780336,1,0
36,66974.0,36,0,In-Store,5.520720527295067,1,1
46,72447.0,11,0,In-Store,6.424585821350464,1,0
37,66843.0,2,0,In-Store,5.5872880772740166,1,0
55,22604.0,16,0,Mobile,4.259612627582643,1,0
46,60215.0,3,0,Mobile,5.336940306876016,1,0
36,46602.0,21,0,Mobile,5.052870364476664,1,1
53,91636.0,9,0,Mobile,3.7954184905201096,1,1
47,37063.0,15,1,Online,5.459510530621061,1,1
55,21757.0,17,0,Online,5.964115492329687,1,0
34,75808.0,8,0,Online,5.199781677780845,1,1
49,64915.0,13,0,In-Store,5.459401411755251,1,1
53,62765.0,3,0,In-Store,5.187530003837399,1,1
41,68099.0,25,1,Online,5.139700567669831,1,1
32,58163.0,29,0,In-Store,7.094985243133119,1,1
45,50788.0,26,0,Online,6.412457742455667,1,0
57,63338.0,16,0,In-Store,6.62423891970732,1,1
56,38779.0,3,0,In-Store,5.046484153753987,1,1
41,89649.0,23,1,Online,5.778332864991323,1,1
32,46955.0,1,0,In-Store,6.526780748373124,1,0
41,35692.0,6,1,Online,5.164818409356048,1,0
40,67752.0,15,0,Online,5.934097285819358,1,1
49,43467.0,2,0,In-Store,6.308159220385465,1,1
44,83895.0,16,0,Online,6.119493748744548,1,1
37,20107.0,3,0,Mobile,5.3205490801557405,1,1
56,27000.0,3,0,Online,5.242187643544378,1,0
46,52558.0,9,0,Online,4.849239633403081,1,0
49,62607.0,11,1,In-Store,6.979362303164535,1,1
28,45214.0,26,0,Online,6.496535620221197,1,0
21,54677.0,15,1,In-Store,6.188869666081818,1,0
31,94586.0,23,0,Online,6.745380352540592,1,0
40,45978.0,8,0,In-Store,5.810509930534699,1,0
51,27800.0,10,0,Online,4.4721771307958935,1,0
22,55337.0,40,1,Mobile,5.507929936170522,1,0
61,37352.0,18,0,Online,6.063065420717828,1,0
47,71495.0,6,1,In-Store,5.834740640036096,1,1
59,69940.0,14,0,Online,4.5605487597458065,1,1
36,57330.0,10,0,Online,5.506376546957872,1,1
50,67557.0,6,0,Online,5.0311015030142165,1,1
46,38612.0,15,0,In-Store,5.014177470047366,1,0
53,78890.0,25,0,Online,4.378984697356116,1,1
43,48655.0,0,0,Online,4.40555929241997,1,1
50,93578.0,56,0,Online,6.131576990905546,1,1
56,53539.0,2,1,In-Store,5.683827427701174,1,1
38,50991.0,35,0,In-Store,4.875960134996099,1,0
47,56068.0,9,0,Mobile,5.678616145509662,1,0
26,71710.0,10,1,Mobile,6.068373247885039,1,1
52,88923.0,20,1,In-Store,6.12083354164163,1,1
65,67151.0,4,0,Mobile,5.411986498638965,1,0
33,102736.0,2,1,In-Store,5.772246075776534,1,1
44,43562.0,10,0,Online,5.528688304532574,1,0
54,55912.0,2,0,In-Store,5.927531454195462,1,0
45,37839.0,16,1,Online,6.630571599785814,1,1
47,49921.0,15,1,Online,6.880970522526697,1,0
41,46797.0,19,0,In-Store,6.987015618427265,1,1
41,30663.0,20,0,Online,5.182951669815837,1,0
44,78704.0,25,0,In-Store,5.767326035746832,1,1
45,71831.0,7,0,Online,5.437000131823233,1,0
33,52003.0,21,1,Mobile,6.253399823477374,1,0
44,66420.0,34,0,Mobile,5.100468219629338,1,0
61,51733.0,12,0,In-Store,6.312498894000203,1,1
41,55516.0,15,1,Online,3.493071478230375,1,0
33,70117.0,11,0,Mobile,5.523334957969536,1,0
43,59662.0,18,0,Online,3.9514214426296146,1,1
38,60339.0,6,0,Online,6.387737164978079,1,1
32,21762.0,4,0,Online,5.916199840384717,1,1
46,76417.0,10,0,Online,5.110569202146628,1,1
38,86068.0,6,1,Online,6.846982205261197,1,1
39,80526.0,17,0,In-Store,6.77507081220242,1,1
47,49331.0,54,0,In-Store,5.622286954580127,1,0
30,79539.0,14,0,In-Store,6.087501864869346,1,0
28,68647.0,10,1,In-Store,5.839473762269388,1,0
52,42694.0,33,0,Mobile,6.222642028319834,1,1
26,53955.0,57,0,Online,6.950276507572003,1,0
35,58001.0,12,0,Online,5.5488182148838705,1,0
27,20000.0,39,0,In-Store,5.649190023299852,1,0
40,63892.0,10,1,Online,4.719751519372484,1,1
49,37536.0,34,0,Mobile,2.9396506692845774,1,0
46,38884.0,3,0,Online,6.349096203079036,1,1
69,63121.0,7,1,Online,5.194291156487426,1,0
56,53110.0,10,0,Mobile,6.124984469880818,1,1
36,40001.0,14,0,Online,5.874960807163298,1,0
33,63040.0,2,0,In-Store,3.8893324576996013,1,0
72,42832.0,21,0,Mobile,5.362251651575837,1,1
56,42779.0,22,0,Online,6.64256566148625,1,1
51,83530.0,0,0,In-Store,5.368070870902714,1,1
46,63204.0,30,0,Mobile,5.802081069544829,1,0
48,66611.0,47,0,Mobile,6.85713093855018,1,0
30,91350.0,26,0,Mobile,5.2868861003861,1,1
47,55348.0,9,0,In-Store,5.312234421566163,1,1
46,47319.0,17,0,In-Store,5.978067945953169,1,0
36,47631.0,13,0,Online,4.485600485952275,1,0
40,97012.0,8,0,In-Store,5.667498808473906,1,1
60,58094.0,6,0,In-Store,3.544833908746703,1,1
44,41388.0,7,1,Online,4.829973306740846,1,0
66,62667.0,38,0,In-Store,5.305080444978771,1,1
28,47557.0,13,0,Mobile,5.924178889009878,1,0
40,51800.0,19,0,In-Store,6.049116370663282,1,0
30,92580.0,22,1,Online,5.938778459817283,1,1
33,62525.0,19,0,Mobile,5.326711213056111,1,1
37,34420.0,10,0,Mobile,5.708193189742956,1,0
48,51193.0,10,0,In-Store,5.728231846300956,1,0
48,22972.0,2,0,Mobile,3.0571858915748447,1,0
38,44826.0,2,1,Online,5.301675505132978,1,1
23,80054.0,22,0,In-Store,6.212746226143996,1,0
60,45540.0,20,0,Mobile,7.166088059456489,1,0
42,112848.0,6,1,Online,6.790877171644044,1,1
34,20000.0,1,0,In-Store,6.373343047229311,1,0
48,51132.0,10,0,Online,5.602890258835327,1,0
47,62258.0,59,0,In-Store,6.48307936835873,1,1
42,61215.0,6,0,Online,6.966453611897871,1,1
46,71263.0,41,0,Online,6.6504937451620005,1,1
33,54508.0,39,0,Online,6.561416896568778,1,0
53,85063.0,12,0,Online,4.09422790580442,1,1
35,35406.0,6,0,Online,6.509469798618785,1,0
39,55241.0,12,0,Online,5.976915767646265,1,1
51,37712.0,9,1,Online,4.17572302829471,1,0
57,50100.0,13,0,Online,6.403359729643521,1,1
61,54858.0,11,0,Online,4.923962361949827,1,1
56,72371.0,3,1,Online,6.6034547621677655,1,1
42,39733.0,2,0,Online,5.101603892798584,1,0
30,54433.0,18,0,Online,4.1716560024828855,1,0
59,60419.0,5,0,In-Store,6.278822386831002,1,1
59,62883.0,13,0,In-Store,5.237846659740878,1,1
38,37775.0,9,1,Online,7.265823546060709,1,0
54,64671.0,8,0,In-Store,5.770748696944516,1,1
42,83341.0,8,0,Online,5.375378178001068,1,0
60,83102.0,7,0,In-Store,6.173601788491645,1,1
40,54439.0,17,0,Mobile,6.591375853781508,1,0
65,70390.0,9,0,Online,5.153012725063765,1,1
53,56755.0,44,0,Mobile,5.6922608953802865,1,0
63,81304.0,31,0,Online,5.320668939881356,1,0
40,73567.0,3,1,In-Store,4.502778605172715,1,1
49,36803.0,7,1,In-Store,6.437862504810929,1,1
35,56939.0,39,0,In-Store,3.5946253046518466,1,0
53,46864.0,8,0,Online,5.170100285344886,1,0
54,58097.0,19,0,Online,5.158360331668282,1,0
69,36947.0,25,1,In-Store,6.316645493101164,1,1
50,57626.0,14,0,Mobile,4.974536441188334,1,1
52,56915.0,8,0,In-Store,7.843557665778626,1,1
40,57468.0,8,0,Online,4.670589389087839,1,0
50,65074.0,10,0,Online,5.122479310193578,1,0
41,29160.0,10,0,Online,6.213874133183168,1,0
46,75611.0,9,0,In-Store,3.970784618861142,1,1
47,76792.0,22,0,In-Store,6.063727446436838,1,0
41,88115.0,13,1,In-Store,8.391240107035827,1,1
46,58062.0,11,1,Online,3.791368052159429,1,0
41,65204.0,3,0,In-Store,7.216271336229059,1,0
41,80918.0,6,0,In-Store,6.820207391905964,1,1
56,45956.0,27,1,In-Store,6.087038119908943,1,1
47,69834.0,10,0,Online,5.336918875034799,1,1
48,45264.0,28,0,Online,6.16410448927689,1,0
30,70343.0,62,1,In-Store,6.841018801015327,1,1
49,67853.0,84,0,Online,6.375668284566092,1,1
50,42083.0,17,0,Online,6.383502486791485,1,0
41,70215.0,4,0,Mobile,5.777719148349647,1,1
66,51238.0,35,1,Online,5.587220024108909,1,1
22,56764.0,20,0,Mobile,3.849360463976022,1,0
53,76291.0,8,0,In-Store,4.406963758788844,1,1
52,81544.0,31,0,Mobile,6.127686579319634,1,1
50,68299.0,13,0,Online,4.861794443757182,1,1
47,60258.0,2,0,Online,2.8926962173929742,1,1
51,74102.0,16,0,Online,4.09458440267975,1,0
54,53491.0,5,0,Mobile,4.8353576983722375,1,1
38,77906.0,12,1,Online,5.393729176191703,1,1
48,47652.0,8,0,Online,7.711761661054339,1,0
43,55647.0,39,1,In-Store,6.192487675322225,1,1
34,41419.0,20,0,Mobile,6.10391984006425,1,1
52,58318.0,31,0,Online,5.601138678714497,1,0
39,90321.0,14,1,In-Store,5.288866059100258,1,1
30,90471.0,27,0,Mobile,7.776259235394822,1,1
40,92566.0,42,0,Online,5.1378349945486805,1,1
37,47180.0,15,1,Mobile,5.497314595095417,1,0
55,114152.0,8,0,Online,5.3868450718007805,1,1
47,83664.0,20,0,In-Store,5.435871394595104,1,1
59,80377.0,7,0,In-Store,4.105583455196084,1,1
38,64988.0,10,0,Online,4.995316162408143,1,1
54,28759.0,26,0,In-Store,4.411191268785579,1,0
73,47471.0,6,0,In-Store,6.734088769075215,1,1
49,51651.0,48,1,Online,4.927989117869762,1,1
54,57021.0,4,0,In-Store,4.442661227385053,1,1
52,51456.0,5,0,In-Store,6.386727664877893,1,0
31,59443.0,20,0,Online,7.0274970980081575,1,0
51,69564.0,14,0,In-Store,7.053397690885504,1,1
48,61512.0,30,1,Online,4.721329144509382,1,1
42,55996.0,8,0,In-Store,5.006305129808972,1,0
36,54790.0,4,0,Online,6.963075264020295,1,1
52,88349.0,8,0,Mobile,5.4178897317891215,1,1
35,52274.0,9,0,Mobile,6.56414849791989,1,0
66,75575.0,30,0,Mobile,5.044823894701427,1,1
46,60432.0,23,0,Online,6.270582735723075,1,0
33,22694.0,12,0,Online,3.5436374859485675,1,0
40,106403.0,17,1,In-Store,5.24946056631076,1,1
42,84647.0,7,0,Online,3.2477048923092617,1,1
69,105280.0,24,1,Mobile,4.634468824421369,1,1
36,77673.0,4,1,In-Store,5.866333463583013,1,0
44,61096.0,17,0,In-Store,5.73411185116315,1,1
40,71496.0,18,1,In-Store,6.261568206795469,1,1
50,50452.0,19,1,Online,4.543239125764115,1,1
40,42974.0,20,0,In-Store,5.438451264325211,1,1
34,101906.0,16,0,Online,7.449326773003409,1,0
43,54297.0,7,1,Online,6.363959117496106,1,0
42,62786.0,13,1,Online,6.260034043963537,1,0
39,69419.0,37,0,Online,3.9024836036225623,1,0
40,55313.0,11,0,Mobile,4.728148996970573,1,0
57,79273.0,20,0,Online,6.001561214486828,1,1
42,58009.0,28,0,Online,5.903219969610974,1,0
34,130413.0,11,0,Online,7.3930480161663095,1,1
40,21884.0,1,1,Online,6.244656861269716,1,0
46,46642.0,17,0,In-Store,5.6276890062193985,1,0
32,81538.0,5,0,In-Store,5.2642285670365485,1,1
61,28593.0,13,0,In-Store,5.3387624284505275,1,1
54,63931.0,1,1,In-Store,4.8432423752579545,1,1
59,53358.0,7,0,Online,5.444492501398733,1,1
49,57661.0,3,0,Online,6.6429841488442,1,0
24,84225.0,9,1,In-Store,4.192606076376426,1,1
60,62916.0,9,0,Online,6.189826564853318,1,1
36,44984.0,12,1,In-Store,5.997128151207038,1,1
37,80376.0,15,0,Mobile,5.670198458019417,1,1
47,64671.0,5,0,Online,5.471727172285396,1,1
59,32389.0,3,0,Online,5.613299932523116,1,0
56,46622.0,23,1,Online,6.642864416776624,1,0
54,58319.0,2,1,Mobile,6.952136336700516,1,1
42,75374.0,24,1,Mobile,5.696079029987829,1,1
42,57433.0,17,1,Mobile,5.171479037390642,1,1
48,79120.0,30,0,Online,4.7889291072800155,1,1
44,61420.0,8,1,Online,6.527473300085966,1,1
54,46446.0,22,0,Online,5.032800921493123,1,1
53,61141.0,39,0,Mobile,5.857693167235325,1,1
51,74590.0,0,0,Mobile,7.566785772874515,1,1
20,56313.0,4,0,Online,6.195344097474276,1,0
46,37963.0,8,0,Mobile,5.956583459193337,1,1
44,63935.0,15,0,Mobile,5.15182552228267,1,0
47,41833.0,42,0,Mobile,6.933433339275595,1,0
37,89983.0,37,1,In-Store,5.2085192620268845,1,1
32,82779.0,22,0,Online,5.471674834681451,1,0
50,55325.0,18,0,Online,6.710127859992042,1,1
41,69138.0,17,0,Online,5.066951279517811,1,0
51,58234.0,22,1,Mobile,4.740982468633142,1,1
38,90072.0,5,0,Online,5.059833151390055,1,1
59,27800.0,0,0,Mobile,5.686910212283818,1,1
55,63899.0,21,0,Online,5.59736907504958,1,1
48,40948.0,35,0,In-Store,5.2271707772197304,1,0
43,68458.0,8,0,In-Store,6.292493713201554,1,1
54,22336.0,22,0,Online,5.147957662168627,1,0
49,66579.0,19,0,In-Store,4.4850904320692555,1,0
47,98778.0,20,0,In-Store,4.540680765633638,1,1
55,49084.0,7,0,Online,4.428554043284707,1,1
59,29848.0,24,0,Mobile,4.943690786333315,1,0
32,73197.0,40,0,Online,7.188693876968179,1,0
34,53676.0,21,1,Online,4.788495887928907,1,0
37,78870.0,6,0,In-Store,6.081399334094141,1,1
30,81984.0,18,0,In-Store,4.793058907686683,1,1
44,80635.0,2,0,Online,6.007174322715745,1,1
51,59486.0,23,0,In-Store,5.56502355052336,1,1
45,96478.0,15,0,Online,6.415277323446514,1,1
40,75890.0,7,0,In-Store,5.889865192830641,1,1
56,45530.0,7,0,In-Store,6.612499739892335,1,1
46,46996.0,22,0,Mobile,7.607694173944427,1,0
48,86087.0,17,0,Online,5.128110226192243,1,0
57,73378.0,19,0,Online,5.400030077127838,1,1
44,45575.0,15,1,Mobile,6.540467456591678,1,1
66,52850.0,21,0,Online,4.958267777749264,1,1
41,58723.0,42,0,In-Store,5.495045245778591,1,0
65,76406.0,11,0,Online,6.315320134599215,1,1
35,55540.0,9,0,In-Store,6.713186351575813,1,1
50,86295.0,32,0,In-Store,8.575827929266506,1,1
39,67239.0,6,0,Online,4.5272870617454,1,0
56,87262.0,5,0,Online,5.70549272583382,1,1
40,37069.0,22,0,Mobile,5.489215114821966,1,1
48,90005.0,35,1,In-Store,6.136959743890926,1,1
38,83396.0,9,1,Mobile,5.726074468572072,1,1
54,61500.0,24,0,In-Store,3.8894846440081334,1,1
38,49498.0,12,0,Online,5.468229285128183,1,0
62,86047.0,9,0,In-Store,5.415965731343212,1,1
35,50830.0,2,0,Mobile,4.092552768991886,1,0
32,59893.0,23,0,Online,5.28315246329128,1,1
55,70105.0,12,0,Mobile,5.129404421401403,1,1
39,37288.0,9,0,In-Store,6.089185112570467,1,0
45,56346.0,64,0,Online,5.541889184317986,1,0
42,41567.0,24,0,Online,6.72796329402287,1,1
32,28875.0,5,0,In-Store,3.6954005781982744,1,1
44,101681.0,7,1,Online,6.150454076782336,1,1
58,46899.0,15,0,Mobile,5.436744420409063,1,1
55,72478.0,18,0,Online,4.735572274996118,1,1
47,101888.0,26,1,Mobile,5.71099570399003,1,1
56,47333.0,1,0,Mobile,6.359913016635818,1,1
34,34794.0,1,0,Mobile,6.481077999492932,1,0
42,95241.0,15,0,In-Store,3.564461176356823,1,1
49,41369.0,17,0,In-Store,5.477278234059117,1,1
44,51783.0,14,0,Online,6.264208704518505,1,0
43,48597.0,39,0,In-Store,5.687651729273183,1,0
33,63096.0,8,0,Online,8.129570438222103,1,1
24,23578.0,29,0,Online,5.27106765121132,1,1
53,72443.0,2,0,Online,5.702996016160088,1,1
47,69305.0,27,0,In-Store,5.3485808079520325,1,1
54,77305.0,3,0,In-Store,4.607146332894082,1,1
41,76899.0,37,0,Mobile,7.829289600815361,1,1
38,69078.0,17,0,Online,4.682379253361317,1,0
45,53886.0,28,0,Online,5.790448753844767,1,0
